-2.569772397360116090e-01,4.084829879790006224e-01,1.227524336681061756e-01,-4.494222374021593636e-01,5.541560710842912130e-01,1.563013697971732952e-01,-5.516770253644948108e-02,4.007763249747555157e-01,-1.703980048946065473e-01
1.307906218078052907e-01,-3.558660168886803032e-01,-7.893398370215004567e-02,1.953214653241881066e-02,-1.206012559952717583e-01,1.897904377681364496e-01,-1.763700970274401647e-01,-6.933969704699822767e-01,-4.386937508180909218e-01
5.889776025663973069e-01,-9.096214627239446182e-01,3.907907099318467803e-01,-5.888499436394908360e-01,8.054901625808064819e-03,-7.594995848664656268e-01,1.761320380986844403e-01,4.760121257001939665e-01,-3.327012848987809246e-01
6.364631593417801048e-01,-7.396985961045564606e-01,-1.891046742454168261e-01,1.958831739678270345e-01,-1.606071328777344820e-01,-1.993792553132442136e-01,3.517557538491434266e-01,6.054658423949579177e-02,2.332324983672700580e-01
