Input_current,Output_voltage,Input_voltage,Duty_Cycle,Power,Irradiance,Temperature
4.31338635470967,42.5751358552461,25.1433651449787,0.407,113.002562162374,604,56
4.34647487554571,45.7142822259389,28.6249496136768,0.375,130.670620765991,604,24
3.75579030045926,42.5674021062066,28.6439466209557,0.327,113.394854285345,524,24
3.59898236847768,43.2570269571073,31.0234733434583,0.281,116.753536290424,524,16
3.04519137890824,39.8222760908933,31.1246018015921,0.217,98.991707205059,444,16
3.08360520234146,40.2864241215856,31.5510115852145,0.215,101.253250536866,444,10
2.77129960373221,38.2608881700856,31.8847993213064,0.169,91.4098223838943,401,10
2.78828915654144,37.0866950444444,29.6371825781067,0.203,85.8596313861783,401,26
2.22523088190271,32.6415435628202,29.2712006829175,0.105,66.5530164095666,312,26
2.21375683135412,31.8737112611875,27.8373252921027,0.125,63.4341158717916,312,37
6.54700010529819,54.1040143207043,26.8505426174422,0.501,182.937992890755,903,37
6.46493890860373,52.3012755783752,25.5207415584493,0.509,170.48585711377,903,52
5.01473607020322,46.3305088806473,25.750208929844,0.447,133.87643355353,704,52
5.09549479222057,47.2038336017284,26.1892649318984,0.443,139.194102367348,704,44
6.06004899173747,52.5754912710019,27.2937754814787,0.485,172.396971368396,878,44
6.22799111530298,51.1346036883149,25.2668331124544,0.505,162.891300610035,878,56
6.68414916715324,51.9250883718824,24.2902030664166,0.529,168.509090439149,909,56
6.71582677600163,52.9788993212413,25.0394317072487,0.529,175.625934322284,909,48
3.74104716824173,40.0592211789095,25.5439943773849,0.361,100.353606193146,515,48
3.6517298661754,42.7434471770665,29.9389680054488,0.301,114.114827721268,515,18
3.14604935870427,40.1529200921931,30.7307528186643,0.235,100.650574186727,455,18
3.17695913483062,36.660494924955,25.2060386177183,0.315,83.8536703494295,455,59
2.46700595665161,32.1223229572951,24.9845728998152,0.221,64.375344452521,351,59
2.53902499835573,34.5939345887279,28.0714268345748,0.187,74.9040723804207,351,27
4.64616050234466,46.7372799810912,27.8602464438846,0.403,136.713065768483,640,27
4.55381568572762,45.4712608116368,27.2450910815474,0.403,129.013070015834,640,40
6.09173475883113,52.6251320374061,27.3039368897801,0.479,172.508082345537,862,40
6.12006808510289,51.7853720751111,26.3708767486699,0.493,167.177689090632,862,47
7.25989879157427,57.7792533372357,27.169495630375,0.525,207.731017229555,1082,47
7.92651582053192,56.6418604051453,24.522900998776,0.563,200.152245565551,1082,54
5.18669402154589,47.3601343835037,25.8222360298649,0.451,139.707431907273,741,54
5.14278282244599,50.2647668983296,29.3527723752031,0.413,157.404200203068,741,27
2.42980163768178,33.7940454697843,28.2752814086291,0.163,71.4024320050485,335,27
2.44728445240332,33.3847394206232,27.334573774435,0.181,69.6368673534957,335,33
5.44030441051201,50.4108800862536,28.0892371248727,0.445,158.548753283858,766,33
5.49847578465832,51.9652778804481,29.3211080159535,0.437,168.788490926293,766,18
3.57522842952203,43.0101835309042,30.8463578829308,0.281,115.413623061349,522,18
3.57664332601332,41.7389431168629,28.9190006376421,0.305,108.617857404829,522,33
5.01209120527326,49.4316713906174,28.9340611389262,0.411,152.274446781626,734,33
5.28176912015474,49.3783063403323,27.6878113153475,0.441,152.257266509111,734,33
4.74835168187157,46.6628627558443,27.2518863975844,0.415,136.286464095074,655,33
4.4791966934142,48.3202954893037,31.1161538082258,0.359,145.675215522578,655,16
2.81044497503839,37.4451399465689,29.8014491147197,0.205,87.7564971975423,393,16
2.84064294665588,35.4680613237866,26.542118455756,0.253,78.5936811512343,393,42
4.14375417060175,44.0164592353496,27.7349758050662,0.367,120.797771278143,604,42
4.37483916151962,42.6720196593949,24.9593912158449,0.417,113.688605175352,604,55
6.72645537784889,52.1356935688056,24.2932158459475,0.531,170.012764877695,912,55
6.33748244020271,55.153592131435,28.7383779574956,0.475,189.407250266362,912,31
7.24868467912188,58.4659325244551,28.4836224888678,0.517,213.129025940006,1035,31
7.30053691341137,60.051574059614,29.8165227332397,0.505,224.522344717454,1035,18
6.08897316968192,54.7376781074964,29.4947612322182,0.459,187.176580945647,854,18
5.96175824156635,54.0536783245644,29.396410933032,0.453,182.095652758453,854,25
7.62211234178664,60.32113520634,28.8566303900784,0.519,226.785070714177,1077,25
7.61209455577479,61.9013584458432,30.3205708461393,0.507,239.088147501395,1077,12
2.76736670899448,38.1332213163751,31.5699481225083,0.171,90.7498377392657,401,12
2.77059258526382,38.0482010674218,31.4008355133787,0.173,90.3770784456458,401,13
5.5729377439169,54.1817806647365,31.4049820189722,0.417,182.91545961879,817,13
5.68764207101568,54.3329831438037,31.1305318592181,0.425,183.92956328444,817,11
4.08150405597642,47.0748072988161,32.1265631633411,0.315,138.196739978029,609,11
4.38310527218769,44.5802232349876,27.1345837828364,0.393,124.132150719599,609,38
5.49910806972636,49.3616908626271,26.3029984324385,0.465,152.529425582602,750,38
5.51366864288423,49.3463725822265,26.2545824698488,0.469,152.382969635998,750,38
3.1667591134529,38.6588221911442,28.1097102361527,0.273,93.2611874557572,458,38
3.15537046067231,39.7303586667661,29.8533510682682,0.247,98.5131392600688,458,25
4.29931987672001,46.0322293525904,29.5164049206287,0.361,132.221284673955,615,25
4.3834851302852,43.7742633785868,26.2310194143122,0.403,119.552680260829,615,48
4.02335029121017,42.2570963966486,26.4807876073473,0.371,111.306324549052,572,48
3.94144751093912,42.6206349105987,27.4274315403012,0.359,113.339087033545,572,44
4.21375744805768,43.110887641677,26.4170265382879,0.389,116.053062134909,585,44
4.24218532762694,41.7852802368295,24.6052748609314,0.409,109.034716623585,585,57
4.29668734560357,42.2508490507265,24.8658272132441,0.409,111.341293798653,598,57
4.30675028903243,44.553377153479,27.5561034677743,0.383,124.008845965606,598,34
2.83437384242306,36.0606187445391,27.4871716219623,0.239,81.278258153712,392,34
2.74532227325756,35.8881086354047,28.1815267779319,0.217,80.4065435670706,392,36
5.05617193934182,47.9657190251112,27.2763314379573,0.433,143.691544929363,701,36
4.95580117816124,46.4869520606458,26.1247145674442,0.435,134.725236976127,701,50
6.73823418481647,53.9182153703405,26.0533709342317,0.521,181.257583357271,954,50
6.84935853109874,55.3339332244144,26.9799987453152,0.515,191.022677007547,954,39
4.0254892164863,43.2136500509202,27.7218207881835,0.357,116.503030601347,575,39
3.9513045352734,42.2537120360748,26.8226499668211,0.367,111.346101428161,575,49
4.92061176013931,46.5558378756717,26.3434143988914,0.431,135.009168122617,699,49
5.04513038404028,45.7396521859335,24.8931912427232,0.453,130.459512275893,699,56
2.85405560147568,34.4019049600908,24.8599028345941,0.279,73.9005284227851,395.5,56
2.75852486544778,37.4258805722905,30.4582434071915,0.185,87.4071381227516,398.5,20
5.1720854124592,51.5873699426045,30.6217891266295,0.403,165.879721050839,760,20
5.20719276711719,49.3711751540199,27.8647084511296,0.439,152.076384846818,760,41
5.00281839216207,47.8440657081616,27.3661982760456,0.425,142.61692838184,712,41
5.08012582276797,48.6434843743249,27.9704378913564,0.427,147.669191487278,712,33
4.02471003202841,44.1030831937739,28.8355165949651,0.349,121.381173712685,584,33
4.15990300754117,43.3605641109642,27.0179353431527,0.375,117.325125152049,584,41
7.33986274906617,56.0507027749069,25.5778873426988,0.545,196.761453028067,991,41
6.61934484533459,58.6915659110948,30.7744964064619,0.475,214.538822406728,991,20
4.07477271563967,44.958602003233,29.6981112135603,0.341,126.217934391711,575,20
4.11280822977927,42.7282486246565,26.5391724154039,0.377,113.940235331522,575,44
4.53933306725123,45.9611262980616,27.5532741399545,0.397,131.663024758475,665,44
4.71025591470131,49.2461431571605,30.745749660804,0.377,151.536792345555,665,10
3.36608583580057,42.3080779886711,31.8674187228552,0.249,111.745116641061,490,10
3.52664422814177,41.4254310349394,28.7848880728946,0.303,107.388749698445,490,21
6.16024880186322,56.3958727520921,30.6252068669206,0.459,198.301458775131,917,21
6.55715787086017,52.1745636019679,25.0815207242424,0.523,169.740775425254,917,56
3.73246084963462,39.4238056216092,24.9516470246865,0.369,97.0249019278125,518,56
3.61611632882844,40.0981990344077,26.4989084620987,0.337,100.295267043384,518,49
4.94476380587397,47.1976540508034,26.8186131763863,0.435,138.961739859329,720,49
4.9738689638513,48.5225290131703,28.2222315935524,0.415,146.754233273746,720,37
4.95508766992506,48.713146674463,28.4155873608362,0.413,147.888712438394,725,37
5.17807759678322,51.0862486666608,30.0404828149743,0.413,163.144870554564,725,13
6.89216084619348,59.6938733926895,30.9954999756377,0.477,221.909119082695,999,13
6.96022506756114,58.8960547539403,29.9285472535393,0.489,215.997266534065,999,20
7.31453117649426,60.2166536960249,29.9317240541282,0.507,226.074676059857,1051,20
7.53636143904694,61.4009963518614,29.9901859822964,0.513,235.702560049778,1051,10
2.41100579273805,35.1452862165926,31.3338867975321,0.111,77.1069969870651,339,10
2.40716983751003,31.5475568023178,24.8321058985354,0.213,62.1301170620164,339,59
8.17084761648813,55.9618770654841,22.9840390686616,0.591,196.405490810787,1084,59
7.80049422374121,56.9590949797485,25.2632858828169,0.557,202.237247502408,1084,52
5.68450942847331,49.5368433811369,25.9103011543801,0.475,152.89543034784,806,52
5.83001077830527,51.7848585887153,27.5801764336955,0.469,167.536442901408,806,32
2.49975397978231,34.5950654250594,28.7510025261349,0.169,74.6294672881116,358,32
2.61442800179296,32.3982999047167,24.0091728249198,0.259,65.4752061894576,358,60
3.41043365894633,37.1464735486814,24.0982271816376,0.349,86.0635357944907,469,60
3.26058865562136,38.0892980743165,26.4344581029367,0.303,90.3646784702992,469,50
4.02213678944883,42.6813071155978,26.7568561186526,0.371,113.370246716189,588,50
4.2797349931928,44.2137363528484,27.1011062754477,0.387,122.063893745361,588,34
4.48659163719142,46.1508914835634,28.3353390446981,0.383,132.63259890308,641,34
4.41630920911528,47.862064149802,30.9117032373352,0.351,142.631450149412,641,16
6.32152782622499,56.5762572018864,30.4784190120265,0.461,199.62027271008,907,16
6.59215963915014,56.1314335365138,28.4025142658866,0.493,197.193673610364,907,20
7.0634512085199,59.8653542994758,30.3117863286691,0.489,223.076380795338,1033,20
7.65415810597763,55.6752698994435,24.37637798834,0.559,194.016900058303,1033,52
5.81250418660093,49.4390125991986,25.3095268587245,0.485,152.415474907311,804,52
5.52969199039516,52.4233349414548,29.6421330266922,0.431,171.21107413556,804,26
7.71963667008287,59.9118866702214,27.9717845064128,0.535,224.37302748599,1065,26
7.58525708437166,57.1658778276734,26.140478238894,0.547,203.709420508664,1065,47
6.49394368230328,52.9650799564385,26.025466260316,0.505,174.830661370455,904,47
6.51007799494982,56.2541924057873,28.9811797700155,0.483,198.016536567084,904,18
5.13301613404221,50.458203823577,29.6924807888789,0.413,159.016296665461,721,18
5.12942242674562,47.446198145275,26.3519985910368,0.443,140.392049147393,721,47
7.00998540264065,55.0587298178644,26.1031975136611,0.525,188.746734158915,980,47
6.94151658121495,59.2171736672172,30.3915552560656,0.489,218.987273008987,980,12
6.62613292773712,58.4050867530006,30.9499118909474,0.467,212.640893207103,953,12
6.5028743184326,54.4567506405121,27.1679749923763,0.505,184.864279701478,953,46
2.83329248610083,35.6613296039829,26.863590876569,0.249,79.3737838452709,405,46
2.90527902354565,38.0250359506619,29.5380970275629,0.221,90.4913384828712,405,16
6.30898133042755,56.6394306513564,30.608625666062,0.463,200.112129421281,909,16
6.61711483340665,51.445370104001,24.1382320713116,0.527,165.002003623127,909,60
5.85247446325221,48.2110367429146,23.8630851089983,0.507,145.294368486089,794,60
5.37418424787096,50.5977621281326,28.1620517119079,0.439,159.532559906482,794,40
4.35105654942496,44.6867993447287,27.509732052018,0.387,124.56947512989,618,40
4.3131449740158,46.3225571114522,29.8032509220624,0.359,133.895339620153,618,23
7.08310480969811,57.7241533226602,27.947575322432,0.513,208.64558066737,973,23
6.99519565597969,56.6891707324902,27.6567420323859,0.509,200.605831146254,973,32
2.32701293088217,33.1861965821839,28.6855605934915,0.137,68.692277437248,330,32
2.33993405775519,31.2975041780663,25.1549968514918,0.197,61.0611661858473,330,57
2.62936789186076,33.5200102201838,25.4206292281971,0.241,70.0009420152772,377,57
2.65289878432489,35.299012268251,28.1453562986374,0.201,77.6371605636972,377,35
7.63688352498863,58.6064648054883,27.1613052956806,0.533,214.31102442267,1059,35
7.66329581036483,61.2791195120011,29.17563863802,0.523,235.036988629391,1059,13
4.21927505133048,47.1782675449299,31.46020390221,0.331,138.838299151076,617,13
4.42735761430325,44.3594907598509,26.5719914703015,0.399,122.847326832999,617,43
5.08014618671142,48.0954334032751,27.2079265826394,0.431,144.089498677636,726,43
5.10577302574938,49.2048787617405,28.4751976614491,0.423,151.017287208959,726,32
6.99491243323179,58.156035726995,28.832693684819,0.499,210.50033542516,1023,32
7.32498609061962,59.8072905340661,29.3283020807412,0.507,223.598553747555,1023,17
3.95010906233706,45.0879129818275,30.8171063590937,0.319,126.875377781184,572,17
4.15115925181369,42.1200253849178,25.4992878277054,0.393,110.894907379145,572,49
5.79071781286038,50.6886694552131,26.5017093863056,0.473,159.976161231129,831,49
5.82447171267056,52.0095471628591,27.9008925278441,0.467,168.709577690518,831,37
5.99678217024377,53.5964625803241,28.4192587518263,0.465,178.858943666702,882,37
6.20599324181884,56.0867955922699,30.4748248664554,0.459,196.347502697293,882,14
3.27716837764176,41.4842661207941,31.4205438780271,0.245,107.416426609294,478,14
3.35639190594107,37.9565954854688,25.63875536933,0.327,89.8952988006103,478,55
5.51143803886986,47.2847448319992,24.2330554826008,0.489,139.917158906789,744,55
5.25207541975898,47.4057820950077,25.664017771459,0.457,140.038679891548,744,54
4.84825066144969,44.7972715031505,24.7670596819604,0.445,125.421313318024,664,54
4.67140432202713,49.0180184157863,30.8191651000686,0.373,149.996716327216,664,12
5.2946169484965,53.3143419173652,31.84991991982,0.399,177.187013786721,788,12
5.58543514941257,50.1107968926855,27.0598929174262,0.463,156.603427343967,788,42
5.39653778319709,48.4200690717529,25.7795588481316,0.465,146.75969135922,735,42
4.9960537468118,47.0565257030209,26.1866982171069,0.441,137.96039306747,735,55
4.95773504198521,46.3752196810664,25.8899990451388,0.445,134.169811361915,715,55
4.90320415390195,49.3835462867714,29.6223888849594,0.397,152.029754425303,715,27
3.61631419629541,42.5429125526447,29.7331117464793,0.299,112.899706425692,529,27
3.74948144919119,40.9850362407565,26.8511065284018,0.347,104.82600921474,529,44
7.1797884352226,56.0830693843336,26.4352072615198,0.527,195.808708462987,1004,44
7.03878856950246,57.4858711808507,28.2230079187432,0.505,205.687010690881,1004,33
7.31432416973785,58.7263514209668,28.3210307900108,0.513,214.6083473878,1050,33
7.10299823267562,58.7797492470612,28.9941153875815,0.511,215.455977240805,1050,32
6.87712257630858,55.8734556501017,27.1858406752243,0.511,195.353470362661,945,32
6.4082100487741,58.3758206168386,31.8093496360626,0.459,212.577782623372,945,10
7.38815575598095,62.179175958638,31.3861397257207,0.491,240.708363687877,1076,10
7.91225350478119,56.6592756828309,24.5663017802849,0.569,200.535907059979,1076,53
5.2662285733992,46.6944879169248,24.7820035480088,0.467,136.320824885474,719,53
4.95537284825784,46.281398107404,25.7285513721765,0.447,133.573654469404,719,57
2.84451509555502,34.0761196332069,24.411726874427,0.285,72.5542062239551,390,57
2.78354625856109,35.946148655506,27.8339773612952,0.225,80.6970760719167,390,34
5.97618690478666,51.9979175093867,27.0595930962892,0.481,169.019012116902,820,34
5.81075160386816,51.4755566339835,27.3703307958938,0.465,165.137824233554,820,39
3.11162807247377,38.322621593174,28.0889412916404,0.269,91.6275155701436,452,39
3.16180456226229,36.4416314418297,25.0405447481656,0.315,82.8625440630412,452,60
7.11345373518377,53.4346188027266,24.3242486298037,0.543,177.982514317433,986,60
6.97041915515483,57.3236667481538,28.3852165097613,0.501,204.692885384233,986,30
7.59533560216965,59.114843382056,27.7639550516813,0.527,218.099105285977,1055,30
7.5227722574953,60.2502076778341,29.126902737085,0.519,226.567755780761,1055,21
2.66020167152382,36.5795637735321,30.2147399850611,0.171,83.4339357888955,382,21
2.78016981569836,34.0046580082802,24.8598131503759,0.269,72.1269812858905,382,54
3.71018179414044,40.3779695055152,26.0770210950583,0.355,101.51659717788,537,54
3.88055649591347,41.2324770210079,26.0880298483697,0.365,106.074551806281,537,45
6.79199302001057,54.2207640994214,26.1163009345416,0.521,183.522315892692,940,45
6.77503215091048,57.2986906219543,28.9485807055057,0.493,205.443149062436,940,18
4.63576542541463,48.0769383694713,29.836478520278,0.381,144.36505036458,653,18
4.54899627693269,48.7979693951481,31.3818786452866,0.359,148.606301510684,653,10
4.65581488197417,50.2981784271253,32.1916754244909,0.357,157.762542909801,694,10
4.83378782907594,49.521316466015,30.3745107013389,0.385,152.957208368645,694,18
2.2859424719155,33.7794945080732,30.517870650853,0.0949999999999996,71.2098918996969,323,18
2.28684961795823,33.6519830908466,30.1757084803968,0.103,70.6828950380028,323,20
5.13989319356362,51.502947593967,30.7188651957357,0.407,165.518623816825,758,20
5.28989476489426,47.7630397280747,25.7445086611586,0.457,142.041223885944,758,55
5.34096285909313,47.7531468917645,25.5611590219868,0.461,141.969671538582,758,55
5.16005061064734,48.7954170534314,27.3242796851999,0.441,148.383273455129,758,46
6.3654333445574,52.7791431906086,26.4118788658344,0.503,173.687742017266,894,46
6.2118588978013,56.2187777485588,30.5636674832053,0.455,196.985361261061,894,16
2.54819431585923,35.8722984533771,30.5687088080011,0.149,80.3245303286313,361,16
2.61028451576258,34.8099681570305,27.9221416492045,0.199,75.7355296846522,361,31
6.25777678793494,55.6890470393223,29.317940050538,0.473,193.15967863734,930,31
6.81777138186054,54.1292180609055,25.7817727834184,0.521,183.328655096648,930,43
3.27773077472485,38.0556885548482,26.426947340109,0.307,90.47590767141,454,43
3.13668575325873,39.4735907464618,29.6552124775663,0.247,97.2419574437708,454,26
5.0846359512206,49.7847678787992,29.2539349990212,0.413,154.602232540249,725,26
5.07798434317564,48.3581719100208,27.5579310683758,0.427,145.785846331403,725,40
7.41379343162862,57.5279812279379,26.9602943222417,0.529,206.076022843598,1040,40
7.52193948623368,59.8949103452184,28.5546673355704,0.521,224.589599597897,1040,20
7.74092440338663,61.263325859819,29.2559407474271,0.519,234.103007947685,1089,20
7.24860464030866,61.4179555849073,30.8490544451242,0.501,235.237933103336,1089,19
7.5196662597793,61.142006927417,30.0304426378996,0.513,233.080649510046,1081,19
7.82711210268078,61.0113682495254,28.4723547166718,0.531,233.012137489503,1081,20
3.73263933971936,43.7341700624149,30.5945581723104,0.303,119.351438563846,544,20
3.79019032742993,41.3805065774349,26.9282835314576,0.347,106.804780568636,544,46
6.66969375550718,53.0415364261322,25.1534308118186,0.523,176.128921875435,903,46
6.34857541819091,55.8502912478075,29.570848937435,0.473,194.525265196027,903,22
3.25183025025841,40.2904796051924,29.9033888635832,0.257,101.25102406772,465,22
3.2225184358335,40.2007378484233,30.0340267491599,0.255,100.875212305588,465,23
7.01387322187603,58.2091865718451,29.088473569024,0.497,211.30374638506,989,23
6.9456405731307,56.952462588032,28.0762394708013,0.503,201.90231648802,989,34
5.74686866396429,52.250083933119,28.4008984161017,0.453,170.057631960997,826,34
5.79446795571457,53.5860517016618,29.7610235460392,0.443,179.054085615641,826,21
2.67784420892262,36.5360998106047,29.9145189280081,0.179,83.1859425515239,381,21
2.70918770302657,36.0097466555562,28.7146580807544,0.201,80.8679524276156,381,28
5.39486725993509,50.8808421475663,28.8290432426982,0.435,161.321994944682,764,28
5.39727012193185,49.4170651554492,27.1304628379428,0.451,152.180199565008,764,42
7.74434609770356,58.0168420806404,26.2895958926227,0.543,209.899055552367,1071,42
7.19929198990303,57.3081480613041,27.0239659649901,0.531,204.656533587941,1071,48
6.59460663487175,54.8993890458996,27.0370866431818,0.505,187.612141023018,976,48
6.93628373108582,56.4420936091004,27.6838372328146,0.509,198.368540045113,976,35
6.33947385770523,54.3964591467897,28.0302348223611,0.481,184.393215613837,903,35
6.13309329422347,53.6992630392181,27.9188384701252,0.483,179.734270709365,903,41
5.83210754624348,52.5248510086256,28.0235987131233,0.469,171.98132698612,863,41
6.06175825364682,54.1891022936644,29.1576839394074,0.465,183.121237941638,863,26
3.5773275670392,41.321198221185,28.4359293770064,0.313,106.752747354613,497,26
3.46913799115876,41.4017202450881,29.5366714183905,0.287,106.914245883571,497,25
2.37716398267633,33.7174968239447,29.0694416113073,0.139,71.0188993466941,331,25
2.36710796811014,34.2509010335371,30.089042603474,0.121,73.3040142632226,331,17
4.74535419142183,48.7536483161544,29.9100907817299,0.385,148.521287938986,670,17
4.65553906379927,45.1789241212254,26.092824073298,0.419,127.169175833607,670,53
2.87445617883138,34.5745436249688,24.7680642429026,0.283,74.7798743628778,394,53
2.8227815954609,36.9213831028139,29.0299058581326,0.215,85.1705558172804,394,24
2.98179059198534,38.5216611006542,29.8663123070933,0.225,92.6426120970966,429,24
3.16195005762407,35.8422709024968,24.0509491827915,0.327,80.3853245893603,429,56
4.6499176536053,43.6629937235942,24.5679583553177,0.439,119.094761484482,636,56
4.31672354539244,47.721789117562,31.3970408376586,0.345,142.08000922622,636,15
5.68730664680954,54.4705340456374,31.127433958455,0.425,184.928230506908,833,15
5.84286643064679,51.6118541023736,27.381164675285,0.469,165.997754884599,833,41
8.0088264449279,58.2861345472517,25.2968004789968,0.563,212.970805555838,1079,41
7.60960544571512,60.50398916501,29.0805959851226,0.519,228.125067836911,1079,24
3.60880739013166,42.5525832183728,29.9246827535158,0.295,112.986459381736,523,24
3.57490423742611,41.6022163604925,28.7328568798317,0.311,107.953567592646,523,35
