-1.138673738075806768e-01
1.156189829150903847e+00
-6.126903017369462745e-01
7.469149524704865595e-01
6.426799602662094379e-01
-4.028847118966363272e-01
5.999369276847681398e-01
-7.980724621347683456e-01
-7.448062245694635486e-01
