1.687779227868563547e-01,6.782814939504831775e-02,-9.057083209164244796e-04,3.825652475275704845e-01,-2.125238183722161355e-05,-3.360606601462007292e-01
1.654875327335879678e-02,4.878457725792900712e-01,-8.051038043293357038e-02,-3.448916711713573714e-12,3.046054807627760624e-02,7.344582790495843283e-02
